OBJECTID,ntd_id,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,agency_id,download_date,x,y
385734,90154,11912,Broadway / Avenue 20,,34.072807,-118.220054,,,11912,,,,Null,,,,09-09-2024,-118.220053999701,34.0728070001281
170955,90010,383,1st St at Hill St,,34.0544,-118.24695,,,023323,,,,2,,,,09-09-2024,-118.24695000038,34.054399999869
380567,90154,3300,Union Station Patsaouras Bus Plaza,,34.053972,-118.232222,,,3300,,,,Null,,,,09-09-2024,-118.232222000024,34.0539720002573
379144,90154,955,Hill / 5th,,34.049565,-118.251193,,,955,,,,Null,,,,09-09-2024,-118.251193000385,34.04956499971
384305,90154,9196,Central / 35th,,34.012161,-118.256687,,,9196,,,,Null,,,,09-09-2024,-118.256686999645,34.0121609998055
389813,90154,28259,Main / Slauson,,33.989077,-118.27377,,,28259,,,,Null,,,,09-09-2024,-118.273769999993,33.9890770000664
383570,90154,7964,Slauson / 8th,,33.988934,-118.326659,,,7964,,,,Null,,,,09-09-2024,-118.326658999557,33.9889340002274
382141,90154,5691,Vermont / Gage,,33.982438,-118.291316,,,5691,,,,Null,,,,09-09-2024,-118.291316000124,33.982437999913
632036,90284,4148577,E 57th St / Carmelita,,33.990164,-118.19649,,https://www.cityofmaywood.com/200/Transportation-Services,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.196490000429,33.990163999977
387308,90154,14651,Slauson / Fishburn,,33.98771,-118.189782,,,14651,,,,Null,,,,09-09-2024,-118.189781999928,33.9877100002762
103530,90039,684,CULVER BLVD/ELENDA ST,,34.009537,-118.406128,,,728,,,,0,,,,09-09-2024,-118.406128000331,34.009536999823
385387,90154,11244,Martin Luther King Jr / Roxton,,34.010913,-118.321178,,,11244,,,,Null,,,,09-09-2024,-118.321177999818,34.0109130003637
384062,90154,8804,Avalon / Martin Luther King Jr,,34.011296,-118.265098,,,8804,,,,Null,,,,09-09-2024,-118.26509800021,34.0112959998629
374816,90147,1804962,Figueroa & 39th St. (CCW),,34.01379,-118.282674,,,1594,0,,,0,,,,09-09-2024,-118.28267399958,34.0137899996338
382390,90154,6067,Santa Rosalia / West,,34.012821,-118.344475,,,6067,,,,Null,,,,09-09-2024,-118.344475000024,34.012820999727
375157,90147,305208,San Pedro & Washington Blvd.,,34.027489,-118.257476,,,1216,0,,,0,,,,09-09-2024,-118.25747599984,34.0274889997791
383321,90154,7550,Century / Denker,,33.945357,-118.3043,,,7550,,,,Null,,,,09-09-2024,-118.304300000407,33.9453570000075
379242,90154,1120,103rd / Zamora Walk,,33.94315,-118.251731,,,1120,,,,Null,,,,09-09-2024,-118.251730999612,33.9431499997304
376731,90147,486091,Culver Blvd & Slauson Ave (Southbound),,33.998703,-118.414764,,,9094,0,,,0,,,,09-09-2024,-118.414764000129,33.9987030003538
168056,90008,494,CENTINELA NB & WASHINGTON PLACE MB,4000 S CENTINELA AVE & W WASHINGTON BLVD,33.998567,-118.429617,,,2183,,,,0,,,,09-09-2024,-118.429617000158,33.998567000233
167958,90008,337,OCEAN PARK EB & MAIN FS,200 OCEAN PARK BLVD & MAIN ST,34.002421,-118.483663,,,1285,,,,0,,,,09-09-2024,-118.483663000163,34.0024209998747
383813,90154,8376,Wilshire / 11th,,34.024314,-118.491705,,,8376,,,,Null,,,,09-09-2024,-118.491704999759,34.0243139998333
384995,90154,10516,Florence / Salt Lake,,33.972059,-118.203272,,,10516,,,,Null,,,,09-09-2024,-118.203271999651,33.9720590003456
631444,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525622,Nadeau St & Hooper Ave,,33.967553,-118.251717,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.251717000267,33.9675530003629
386618,90154,13471,Figueroa / Manchester,,33.95981,-118.282848,,,13471,,,,Null,,,,09-09-2024,-118.282847999657,33.9598100003179
375798,90147,358086,Vermont Ave & Florence Ave (Southbound),,33.974094,-118.291784,,,5242,0,,,0,,,,09-09-2024,-118.291783999929,33.9740940001208
390995,90154,80705S,Fairview Heights Station,,33.97525155,-118.3360716,,,80705S,1,,,Null,,,,09-09-2024,-118.336071600105,33.9752515503519
388241,90154,16104,Manchester / Sepulveda,,33.960018,-118.396602,,,16104,,,,Null,,,,09-09-2024,-118.396602000055,33.9600179999373
388831,90154,17126,Colorado / Columbus,,34.142654,-118.260723,,,17126,,,,Null,,,,09-09-2024,-118.260722999961,34.1426540003211
379044,90154,781,Colorado / Mount Helena,,34.139603,-118.195646,,,781,,,,Null,,,,09-09-2024,-118.195645999982,34.1396030001607
384454,90154,9480,Cal State LA Busway Station,,34.062839,-118.167993,,,9480,,,,Null,,,,09-09-2024,-118.167992999792,34.0628389996373
380667,90154,3453,Eastern / Converse,,34.082692,-118.177917,,,3453,,,,Null,,,,09-09-2024,-118.177916999553,34.082692000013
389372,90154,18083,Griffith Park / Crystal Springs,,34.13503,-118.28199,,,18083,,,,Null,,,,09-09-2024,-118.281989999865,34.1350299999642
376339,90147,452021,Pico Blvd & Patricia Ave (Westbound),,34.045263,-118.418882,,,8915,0,,,0,,,,09-09-2024,-118.418881999562,34.0452629997363
387159,90154,14437,Santa Monica / Westholme,,34.053815,-118.429945,,,14437,,,,Null,,,,09-09-2024,-118.429945000221,34.053814999938
576705,90121,2091,Gayley & Strathmore - UCLA,,34.068949,-118.449207,,,2091,0,,,0,,,,09-09-2024,-118.449206999937,34.06894899975
374716,90147,1687865,Aviation Blvd & Utah Ave (Drop-off Only),,33.90885,-118.378763,,,8754,0,,,0,,,,09-09-2024,-118.378763000021,33.9088499996412
380716,90154,3526,Figueroa / Avenue 57,,34.109469,-118.192741,,,3526,,,,Null,,,,09-09-2024,-118.192741000168,34.1094690002364
641723,99423,458,San Fernando at Brand,,34.123607,-118.254583,,,,Null,,,Null,,,,09-09-2024,-118.254582999722,34.1236069997991
381749,90154,5143,Hill / 9th,,34.042861,-118.257434,,,5143,,,,Null,,,,09-09-2024,-118.257434000008,34.042860999717
103971,90041,40114,4th/Merrick,,34.042992,-118.23399,,,40114,0,,,0,,,,09-09-2024,-118.233990000386,34.0429919997323
376929,90147,4896879,Traction Ave & Merrick St,,34.043999,-118.233857,,,6172,0,,,0,,,,09-09-2024,-118.233857000317,34.043998999674
388290,90154,16189,Pico / 4th,,34.047438,-118.321034,,,16189,,,,Null,,,,09-09-2024,-118.321033999878,34.0474379997269
389864,90154,32147,6th / Witmer,,34.055475,-118.265836,,,32147,,,,Null,,,,09-09-2024,-118.265836000352,34.0554749997382
381798,90154,5199,La Brea / 9th,,34.058681,-118.345235,,,5199,,,,Null,,,,09-09-2024,-118.345234999908,34.0586810001649
375257,90147,305562,Slauson & Crenshaw Blvd.,,33.98895,-118.330479,,,1357,0,,,0,,,,09-09-2024,-118.330478999963,33.9889500000077
380126,90154,2590,Hyde Park / West,,33.980498,-118.334876,,,2590,,,,Null,,,,09-09-2024,-118.334875999954,33.9804979998871
375306,90147,305725,Broadway & Solano Ave,,34.070878,-118.2302,,,2115,0,,,0,,,,09-09-2024,-118.230200000118,34.070878000321
376880,90147,4896800,Temple St & Hill St,,34.056108,-118.244197,,,6009,0,,,0,,,,09-09-2024,-118.244197000004,34.0561080002065
376388,90147,4674779,Temple St & Vignes St (Westbound),,34.0503,-118.233909,,,6075,0,,,0,,,,09-09-2024,-118.233909000195,34.0503000002464
383962,90154,8604,San Pedro / 12th,,34.033822,-118.253017,,,8604,,,,Null,,,,09-09-2024,-118.253016999925,34.033821999837
167858,90008,128,NATIONAL EB & SEPULVEDA FS,11200 NATIONAL BLVD & S SEPULVEDA BLVD,34.027399,-118.428412,,,2041,,,,0,,,,09-09-2024,-118.428412000036,34.0273989998396
103479,90039,630,SEPULVEDA BLVD/VENICE BLVD,,34.012273,-118.416852,,,663,,,,0,,,,09-09-2024,-118.416852000158,34.0122730003476
379634,90154,1830,Exposition / University,,34.018015,-118.286718,,,1830,,,,Null,,,,09-09-2024,-118.286718000292,34.0180150002058
389323,90154,18006,8th / Mirasol,,34.019029,-118.199209,,,18006,,,,Null,,,,09-09-2024,-118.199208999571,34.0190289999986
379093,90154,853,Hooper / 48th,,34.000085,-118.251998,,,853,,,,Null,,,,09-09-2024,-118.251997999576,34.0000850002727
374765,90147,1804761,Slauson & Broadway (CW),,33.989223,-118.278079,,,1532,0,,,0,,,,09-09-2024,-118.278079000121,33.9892229998466
168399,90008,1093,CENTINELA NB & SHORT FS,4500 S CENTINELA AVE & SHORT AVE,33.993062,-118.423469,,,2546,,,,0,,,,09-09-2024,-118.423469000422,33.9930620001056
631936,90269;90270;90271;90272;90273;90274;90275;90276;90278,2526225,Ocean Ave & Colorado Ave,,34.011628943222,-118.495366431615,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.495366431348,34.0116289432742
382339,90154,6001,Santa Monica / Lincoln,,34.019284,-118.491432,,,6001,,,,Null,,,,09-09-2024,-118.491431999948,34.0192840000341
168448,90008,1243,20TH NB & OLYMPIC NS,1709 20TH ST & OLYMPIC BLVD,34.024232,-118.474737,,,1424,,,,0,,,,09-09-2024,-118.474736999937,34.0242320001664
387700,90154,15283,Venice / Jasmine,,34.021673,-118.402161,,,15283,,,,Null,,,,09-09-2024,-118.402160999612,34.0216729999917
167907,90008,249,PALMS WB & OVERLAND FS,10700 PALMS BLVD & MOTOR AVE,34.024464,-118.412055,,,2095,,,,0,,,,09-09-2024,-118.412055000134,34.0244639996727
386667,90154,13587,Hawthorne / 104th,,33.941554,-118.352787,,,13587,,,,Null,,,,09-09-2024,-118.352786999957,33.9415540002885
103430,90039,581,96TH ST/SEPULVEDA BLVD,,33.948847,-118.395762,,,610,,,,0,,,,09-09-2024,-118.395761999806,33.9488470001173
390405,90154,23200005,Mariposa Station - Discharge Only,,33.923536,-118.387744,,,23200005,,,,Null,,,,09-09-2024,-118.387743999601,33.9235359999512
380175,90154,2681,Inglewood / 120th,,33.923815,-118.361451,,,2681,,,,Null,,,,09-09-2024,-118.361451000243,33.9238150000586
383421,90154,7735,Imperial / Yukon,,33.930843,-118.335313,,,7735,,,,Null,,,,09-09-2024,-118.335312999797,33.9308430000355
389913,90154,36519,Imperial / Pine,,33.931134,-118.187023,,,36519,,,,Null,,,,09-09-2024,-118.187022999704,33.9311340000411
632577,90291,2730079,Southern Ave & Madison Ave,,33.951965,-118.214118,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.214117999677,33.9519650002455
386770,90154,13771,Normandie / 83rd,,33.963401,-118.300362,,,13771,,,,Null,,,,09-09-2024,-118.300362000001,33.963401000123
382193,90154,5769,Western / Manchester,,33.959667,-118.308823,,,5769,,,,Null,,,,09-09-2024,-118.308822999896,33.9596669996792
103493,90039,644,SEPULVEDA BLVD/83RD ST,,33.963298,-118.396323,,,677,,,,0,,,,09-09-2024,-118.396323000396,33.9632980002837
388098,90154,15855,Arbor Vitae / Inglewood,,33.952797,-118.361441,,,15855,,,,Null,,,,09-09-2024,-118.361441000197,33.9527970001076
375695,90147,356887,103rd St & Zamora Walk  (Eastbound),,33.943211,-118.251685,,,5341,0,,,0,,,,09-09-2024,-118.251684999582,33.9432110001889
168425,90008,1147,ENTRADA EB & OCEAN NS,400 ENTRADA DR & OCEAN AVE EXT,34.030851,-118.512806,,,2579,,,,0,,,,09-09-2024,-118.512805999982,34.030850999825
104821,90043,1668948,Gerhart Ave & Olympic Blvd,,34.014294,-118.147488,,,,0,,,0,,,,09-09-2024,-118.14748800032,34.0142939998032
386438,90154,13148,Atlantic / Hubbard,,34.022394,-118.156827,,,13148,,,,Null,,,,09-09-2024,-118.1568270001,34.022393999917
632174,90286,132642,S Atlantic Boulevard and W Floral Drive,,34.0394439,-118.1431831,,,132642,0,,,0,,,,09-09-2024,-118.143183100103,34.0394439001388
380936,90154,3871,San Fernando / Division,,34.102194,-118.236879,,,3871,,,,Null,,,,09-09-2024,-118.236879000306,34.1021940002284
375031,90147,303268,Ave. 54 & Abbott Pl. (Westbound),,34.111907,-118.199016,,,2720,0,,,0,,,,09-09-2024,-118.199016000126,34.1119069996503
385774,90154,11996,Figueroa / Buena Vista,,34.131774,-118.189254,,,11996,,,,Null,,,,09-09-2024,-118.189253999848,34.1317740001467
103825,90041,3003,Garfield/Eastern,,33.953818,-118.163309,,,3003,0,,,0,,,,09-09-2024,-118.163308999746,33.9538180002364
381600,90154,4941,Eastern / 61st,,33.980883,-118.16269,,,4941,,,,Null,,,,09-09-2024,-118.162690000328,33.9808830002767
381861,90154,5302,Mednik / 4th,,34.03141,-118.163372,,,5302,,,,Null,,,,09-09-2024,-118.163372000394,34.0314100000363
388762,90154,16955,Washington / Figueroa,,34.034632,-118.272249,,,16955,,,,Null,,,,09-09-2024,-118.272249000402,34.0346320000501
383521,90154,7871,Olympic / Highland,,34.056956,-118.34019,,,7871,,,,Null,,,,09-09-2024,-118.340190000186,34.0569559997078
376952,90147,498278,Montana Ave & Sepulveda Blvd (Eastbound),,34.067378,-118.46107,,,8990,0,,,0,,,,09-09-2024,-118.461069999763,34.0673780003179
383189,90154,7299,3rd / Sweetzer,,34.072516,-118.369705,,,7299,,,,Null,,,,09-09-2024,-118.369705000449,34.0725159999374
170749,90010,143,Crenshaw Bl at 132nd St,,33.912089,-118.326656,,,594097,,,,2,,,,09-09-2024,-118.326656000082,33.9120889998064
378612,90154,91,Allesandro / Whitmore,,34.095807,-118.253554,,,91,,,,Null,,,,09-09-2024,-118.253554000226,34.0958069997235
380865,90154,3745,Los Angeles / Temple,,34.053599,-118.240594,,,3745,,,,Null,,,,09-09-2024,-118.240594000232,34.0535989998247
631581,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525763,Gage Ave & Eastman Ave,,34.051015,-118.185367,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.185367000394,34.0510149998187
379276,90154,1213,Central / 6th,,34.039201,-118.239787,,,1213,,,,Null,,,,09-09-2024,-118.239786999595,34.0392009997552
377284,90147,6723380,Pico Blvd & Santee St,,34.035024,-118.258034,,,10505,0,,,0,,,,09-09-2024,-118.258034000057,34.0350239998833
377023,90147,5800811,Union Ave & Venice Blvd (Northbound),,34.041401,-118.279248,,,4006,0,,,0,,,,09-09-2024,-118.279248000258,34.0414010001928
376359,90147,4667729,Figueroa St & Venice Blvd,,34.037387,-118.270116,,,6129,0,,,0,,,,09-09-2024,-118.270116000167,34.0373869996878
382525,90154,6250,Sierra / Mercury,,34.084344,-118.200097,,,6250,,,,Null,,,,09-09-2024,-118.200097000399,34.0843440001107
383853,90154,8454,Wilshire / Western,,34.061583,-118.308843,,,8454,,,,Null,,,,09-09-2024,-118.308842999988,34.0615829997707
375363,90147,305793,Broadway & Gin Ling Way,,34.065347,-118.236853,,,6019,0,,,0,,,,09-09-2024,-118.236853000367,34.0653470002014
386106,90154,12616,Ord / Broadway,,34.060352,-118.239554,,,12616,,,,Null,,,,09-09-2024,-118.239553999966,34.0603520000637
376691,90147,486028,Temple St & Grand Ave,,34.057291,-118.245453,,,6008,0,,,0,,,,09-09-2024,-118.24545300018,34.0572909996506
391015,90154,81401S,Grand Ave Arts / Bunker Hill Station,,34.05472448,-118.2515307,,,81401S,1,,,Null,,,,09-09-2024,-118.251530699558,34.0547244801662
390683,90154,80127A,Expo / Western Station - Eastbound Platform Entrance,,34.01828,-118.30874,,,80127A,2,80127S,,Null,,,,09-09-2024,-118.308740000056,34.0182799999763
379608,90154,1756,Crenshaw / Exposition,,34.022201,-118.334942,,,1756,,,,Null,,,,09-09-2024,-118.334942000076,34.0222009998496
374699,90147,1457172,Jefferson Blvd & Figueroa St (Westbound),,34.022213,-118.28038,,,8162,0,,,0,,,,09-09-2024,-118.280379999686,34.022212999639
104157,90041,50172,Washington/Alameda/RR,,34.019078,-118.233045,,,50172,0,,,0,,,,09-09-2024,-118.233044999657,34.0190780001525
390090,90154,140952,Vermont / Vernon,,34.003431,-118.291696,,,140952,,,,Null,,,,09-09-2024,-118.291696000065,34.0034309999093
385181,90154,10826,3621 Griffin,,34.087039,-118.208747,,,10826,,,,Null,,,,09-09-2024,-118.208747000441,34.0870390002269
390019,90154,140773,Compton / Imperial,,33.929263,-118.246125,,,140773,,,,Null,,,,09-09-2024,-118.2461250002,33.9292630000411
631913,90269;90270;90271;90272;90273;90274;90275;90276;90278,2526156,119th St & Hahn's Shopping Plaza,,33.924859,-118.238253,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.238252999585,33.9248590003605
385845,90154,12125,Jefferson / Margaret,,33.98505,-118.403539,,,12125,,,,Null,,,,09-09-2024,-118.403538999986,33.9850499999827
378944,90154,616,Centinela / Braddock,,33.989352,-118.419015,,,616,,,,Null,,,,09-09-2024,-118.419014999631,33.9893520001119
168093,90008,561,LINCOLN NB & WILSHIRE FS,1100 LINCOLN BLVD & WILSHIRE BLVD,34.022401,-118.49474,,,1120,,,,0,,,,09-09-2024,-118.494740000168,34.0224010000886
103161,90039,34,WASHINGTON BLVD/JASMINE AVE,,34.019983,-118.400141,,,129,,,,0,,,,09-09-2024,-118.400141000253,34.0199829998384
381506,90154,4792,Broadway / 76th,,33.970675,-118.278142,,,4792,,,,Null,,,,09-09-2024,-118.27814199987,33.9706750002584
390992,90154,80704A,Downtown Inglewood Station - East Portal,,33.96759,-118.35084,,,80704A,2,80704S,,Null,,,,09-09-2024,-118.350840000394,33.9675900003565
383498,90154,7833,Manchester / Fir,,33.961596,-118.357528,,,7833,,,,Null,,,,09-09-2024,-118.357527999905,33.9615960001086
388121,90154,15900,Century / International,,33.945632,-118.381403,,,15900,,,,Null,,,,09-09-2024,-118.381403000419,33.9456319998642
631558,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525739,104th St & Mansel Ave,,33.941871,-118.356027,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.356027000405,33.9418710003675
375672,90147,356603,Central Ave & 112th St (Northbound),,33.933616,-118.254105,,,5313,0,,,0,,,,09-09-2024,-118.254104999871,33.9336160001774
389332,90154,18024,St Stevens Serbian,,34.06168,-118.148778,,,18024,,,,Null,,,,09-09-2024,-118.148777999932,34.0616799998111
385797,90154,12030,Fremont / Alhambra,,34.09839,-118.152226,,,12030,,,,Null,,,,09-09-2024,-118.152225999894,34.098389999695
377000,90147,5799981,Eastern Ave & Norelle St (Northbound) (4223),,34.072746,-118.180385,,,4223,0,,,0,,,,09-09-2024,-118.180385000422,34.07274599968
375008,90147,303150,Ave. 64 & Crescent St. (Eastbound),,34.117347,-118.179794,,,2772,0,,,0,,,,09-09-2024,-118.179793999695,34.1173469997023
642015,99424,445,Seco St & Arroyo Blvd,,34.156428,-118.167219,,,325,Null,,,Null,,,,09-09-2024,-118.167218999665,34.1564280001502
379963,90154,2321,Harbor Transitway / Rosecrans,,33.901754,-118.286406,,,2321,,,,Null,,,,09-09-2024,-118.286406000122,33.9017540002971
381838,90154,5256,Main / 140th,,33.904498,-118.273823,,,5256,,,,Null,,,,09-09-2024,-118.273822999697,33.9044979998105
381174,90154,4294,Paramount / Phlox,,33.940307,-118.139519,,,4294,,,,Null,,,,09-09-2024,-118.13951899962,33.940307000033
387125,90154,14388,Santa Monica / Curson,,34.090923,-118.355313,,,14388,,,,Null,,,,09-09-2024,-118.355312999654,34.0909230000975
390777,90154,80205B,Hollywood / Western Station - Main Entrance,,34.10153,-118.30899,,,80205B,2,80205S,,Null,,,,09-09-2024,-118.308990000301,34.1015299999489
389000,90154,17331,Rosecrans / Ardath,,33.901802,-118.32398,,,17331,,,,Null,,,,09-09-2024,-118.323979999699,33.9018020003519
631890,90269;90270;90271;90272;90273;90274;90275;90276;90278,2526081,Mona Blvd & 126th St,,33.918067,-118.227767,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.227767000307,33.9180670002543
384826,90154,10207,Slauson / Zambrano,,33.985175,-118.154316,,,10207,,,,Null,,,,09-09-2024,-118.154315999573,33.9851749999425
104798,90043,1667956,Teen Center,,34.008489,-118.163061,,,,0,,,0,,,,09-09-2024,-118.163061000049,34.0084890000428
168070,90008,526,WILSHIRE EB & 26TH FS,2600 WILSHIRE BLVD & 26TH ST,34.036263,-118.477067,,,1101,,,,0,,,,09-09-2024,-118.477066999815,34.0362629998879
167855,90008,118,MONTANA EB & 17TH FS,1700 MONTANA AVE & 17TH ST,34.034637,-118.49212,,,1239,,,,0,,,,09-09-2024,-118.492119999861,34.0346369996643
103470,90039,621,SEPULVEDA BLVD/SANTA MONICA BLVD,,34.047156,-118.444041,,,654,,,,0,,,,09-09-2024,-118.444040999842,34.0471559998636
376336,90147,452018,Wilshire Blvd & Warner Ave (Westbound),,34.064154,-118.432279,,,8985,0,,,0,,,,09-09-2024,-118.432279000297,34.0641539998764
382619,90154,6403,Sunset / Charing Cross,,34.079375,-118.430126,,,6403,,,,Null,,,,09-09-2024,-118.430125999971,34.0793749999823
380178,90154,2684,Inglewood / 124th,,33.919765,-118.361433,,,2684,,,,Null,,,,09-09-2024,-118.361432999801,33.9197650001671
375340,90147,305764,Main & Lamar St.,,34.06703,-118.22253,,,2154,0,,,0,,,,09-09-2024,-118.222530000067,34.0670299997816
380959,90154,3931,Spring / Cesar E Chavez,,34.057507,-118.240081,,,3931,,,,Null,,,,09-09-2024,-118.240081000221,34.0575070000314
390660,90154,80122C,7th Street / Metro Center Station - 7th & Flower Elevator,,34.0489,-118.25839,,,80122C,2,80122S,,Null,,,,09-09-2024,-118.258389999709,34.0489000002205
381955,90154,5427,Robertson / Airdrome,,34.048695,-118.385396,,,5427,,,,Null,,,,09-09-2024,-118.385396000179,34.0486949996507
381623,90154,4972,Fairfax / 18th,,34.042948,-118.369095,,,4972,,,,Null,,,,09-09-2024,-118.369095000354,34.0429479998577
383830,90154,8411,Wilshire / Bundy,,34.044136,-118.467203,,,8411,,,,Null,,,,09-09-2024,-118.467203000329,34.0441360003697
378967,90154,653,Hooper / 42nd,,34.006787,-118.252236,,,653,,,,Null,,,,09-09-2024,-118.252236000126,34.006786999818
388453,90154,16422,Vernon / Normandie,,34.003842,-118.299939,,,16422,,,,Null,,,,09-09-2024,-118.299939000401,34.0038419997517
388336,90154,16273,Slauson / Figueroa,,33.989307,-118.28243,,,16273,,,,Null,,,,09-09-2024,-118.282430000081,33.9893069996779
382170,90154,5742,Western / 67th,,33.978369,-118.3088,,,5742,,,,Null,,,,09-09-2024,-118.30880000033,33.9783689999202
380510,90154,3203,Arden Layover,,34.082935,-118.326108,,,3203,,,,Null,,,,09-09-2024,-118.326107999911,34.0829349997261
383166,90154,7274,3rd / Carondelet,,34.064714,-118.276328,,,7274,,,,Null,,,,09-09-2024,-118.276328000375,34.0647140002711
168734,90008,1710,MINDANAO EB & MARINA FWY FS,,33.983441,-118.43779,,,3152,,,,0,,,,09-09-2024,-118.437790000174,33.9834410002354
103138,90039,9,WASHINGTON BLVD/PALAWAN WAY,,33.983925,-118.458711,,,106,,,,0,,,,09-09-2024,-118.458710999573,33.983925000265
168402,90008,1096,CENTINELA NB & PALMS NS,3500 S CENTINELA AVE & PALMS BLVD,34.010457,-118.438658,,,2549,,,,0,,,,09-09-2024,-118.438658000012,34.0104570000875
168187,90008,705,OLYMPIC WB & NEW ROADS SCHOOL MB,3000 OLYMPIC BLVD & BERKELEY ST,34.030899,-118.461955,,,1316,,,,0,,,,09-09-2024,-118.461955000218,34.0308990000356
390113,90154,141003,Western / 29th,,34.02924,-118.30908,,,141003,,,,Null,,,,09-09-2024,-118.309079999814,34.0292399998985
386461,90154,13197,Boyle / 8th,,34.028749,-118.220727,,,13197,,,,Null,,,,09-09-2024,-118.220727000444,34.0287490000763
631464,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525642,Florence Ave & Rita Ave,,33.974017,-118.224486,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.224485999852,33.9740169998441
378658,90154,178,Atlantic / Florence,,33.970064,-118.187849,,,178,,,,Null,,,,09-09-2024,-118.18784899971,33.9700640000699
375741,90147,357339,Manchester Ave & Central Ave (Westbound),,33.960254,-118.256794,,,5387,0,,,0,,,,09-09-2024,-118.256793999775,33.9602540001076
631535,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525713,Compton Ave & 83rd St,,33.963031,-118.24779,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.247789999731,33.9630309998665
378729,90154,264,Avalon / 92nd,,33.953044,-118.265286,,,264,,,,Null,,,,09-09-2024,-118.265285999633,33.9530440000725
168711,90008,1682,MANCHESTER EB & FALMOUTH FS,,33.958821,-118.436925,,,3123,,,,0,,,,09-09-2024,-118.43692499981,33.9588210002888
379491,90154,1577,Olympic / Southside,,34.013397,-118.144469,,,1577,,,,Null,,,,09-09-2024,-118.144468999805,34.0133969999743
104040,90041,4062,Beverly/Sadler,,34.028614,-118.147461,,,4062,0,,,0,,,,09-09-2024,-118.147460999657,34.0286140002747
642038,99424,520,Green St & Orange Grove Blvd,,34.144625,-118.159556,,,9388,Null,,,Null,,,,09-09-2024,-118.159556000186,34.1446249998273
384732,90154,10059,Eastern / Floral,,34.044404,-118.173459,,,10059,,,,Null,,,,09-09-2024,-118.173459000361,34.044404000167
377069,90147,5800996,Hazard Ave & Snow Dr (Southbound) (4278),,34.050779,-118.179036,,,4278,0,,,0,,,,09-09-2024,-118.17903600036,34.050779000156
641445,99423,171,Broadway at Jackson,,34.146272,-118.249757,,,,Null,,,Null,,,,09-09-2024,-118.249757000284,34.1462719998451
379322,90154,1289,Broadway / Cedar,,34.146146,-118.244086,,,1289,,,,Null,,,,09-09-2024,-118.244085999676,34.1461460002021
383736,90154,8189,Washington / Orange,,34.040713,-118.349848,,,8189,,,,Null,,,,09-09-2024,-118.349847999808,34.0407130001008
103278,90039,283,PICO BLVD/PATRICIA AVE,,34.045444,-118.418789,,,350,,,,0,,,,09-09-2024,-118.418788999676,34.0454439999698
387388,90154,14786,Sunset / Bedford,,34.078699,-118.416939,,,14786,,,,Null,,,,09-09-2024,-118.416939000196,34.0786990000317
388384,90154,16327,Sunset / Edgemont,,34.09827,-118.296463,,,16327,,,,Null,,,,09-09-2024,-118.296462999952,34.0982700001836
375077,90147,303315,Sunset & St. Andrews Pl.,,34.098159,-118.311253,,,2629,0,,,0,,,,09-09-2024,-118.311253000232,34.0981589999077
383807,90154,8356,Wilcox / Southall,,33.972449,-118.177215,,,8356,,,,Null,,,,09-09-2024,-118.177215000295,33.9724489997644
170964,90010,395,Flower St at Olympic Bl,,34.044143,-118.263137,,,674165,,,,2,,,,09-09-2024,-118.263137000403,34.0441430002363
375409,90147,305852,Pico & Mullen Ave. (Northbound),,34.048759,-118.335494,,,1432,0,,,0,,,,09-09-2024,-118.335494000445,34.04875899986
388052,90154,15787,8th / Harvard,,34.057797,-118.303986,,,15787,,,,Null,,,,09-09-2024,-118.30398599969,34.0577970001732
168379,90008,1059,MONTE MAR WB & BEVERLY DR NS,9400 MONTE MAR DR & S BEVERLY DR,34.049479,-118.395199,,,2511,,,,0,,,,09-09-2024,-118.395198999566,34.0494790000025
168210,90008,749,PICO EB & CURSON NS,5600 W PICO BLVD & S CURSON AVE,34.049737,-118.359919,,,2314,,,,0,,,,09-09-2024,-118.359918999882,34.049737000352
381815,90154,5218,La Cienega / 18th,,34.044348,-118.376661,,,5218,,,,Null,,,,09-09-2024,-118.376660999749,34.0443479999016
380982,90154,3990,Western / Maplewood,,34.079757,-118.308993,,,3990,,,,Null,,,,09-09-2024,-118.308992999776,34.0797569999304
380487,90154,3162,Marengo / Cornwell,,34.055791,-118.205156,,,3162,,,,Null,,,,09-09-2024,-118.205156000364,34.0557909996846
385728,90154,11903,Broadway / Cesar E Chavez,,34.058276,-118.240235,,,11903,,,,Null,,,,09-09-2024,-118.240235000207,34.0582760001438
